  -11.925123861975989       -11.949572602525816       -8.5100909887603393     
  -11.914615268118038       -11.963513537536951       -8.5045013868728212     
  -11.904105910153287       -11.977455256776754       -8.4989109422994709     
  -11.893592844298906        11.948262231122570       -8.4933192276783736     
  -11.883073384877113        11.934312282734592       -8.4877230819202598     
  -11.872547680704866        11.920357720482231       -8.4821222167057773     
  -11.862015883860858        11.906398188379733       -8.4765163218886581     
  -11.851475390533881        11.892435938122897       -8.4709050326693891     
  -11.840926125896866        11.878467586715162       -8.4652904617434004     
  -11.830368311904659        11.864492634573388       -8.4596721083170525     
  -11.819802173960205        11.850510539162849       -8.4540494490255931     
  -11.809230539978520        11.836520226254214       -8.4484191710431364     
  -11.798653560504125        11.822521035643083       -8.4427807771712171     
  -11.788073734866970        11.808509256902381       -8.4371332908337813     
  -11.777491134413392        11.794484202028434       -8.4314761448081921     
  -11.766905839224995        11.780445139046497       -8.4258087480006267     
  -11.756317939769755        11.766391290769759       -8.4201304846826410     
  -11.745727538704211        11.752321833822814       -8.4144407138793031     
  -11.735134752792407        11.738235897872004       -8.4087387689146684     
  -11.724542109623977        11.724132002279273       -8.4030269701602744     
  -11.713949696813991        11.710009164162258       -8.3973045543165323     
  -11.703357622648674        11.695866354481980       -8.3915707307887537     
  -11.692766018467344        11.681702498538250       -8.3858246821837916     
  -11.682175041075345        11.667516476884698       -8.3800655650890992     
  -11.671584875159123        11.653307126709343       -8.3742925111625492     
  -11.660995735671777        11.639073243727145       -8.3685046285603519     
  -11.650407870163336        11.624813584652527       -8.3627010037440215     
  -11.639821561003155        11.610526870251791       -8.3568807036578718     
  -11.629237127465837        11.596211789041345       -8.3510427783151737     
  -11.618654927642774        11.581867001670391       -8.3451862638106391     
  -11.608074839430344        11.567487911511806       -8.3393081422030644     
  -11.597497296931213        11.553073180945850       -8.3334074917220384     
  -11.586922778394140        11.538621463457101       -8.3274833881397807     
  -11.576351807034985        11.524131410863813       -8.3215349094853526     
  -11.565784951417365        11.509601681222614       -8.3155611411839629     
  -11.555222825100271        11.495030947382554       -8.3095611817275934     
  -11.544666085582143        11.480417906018634       -8.3035341486773842     
  -11.534115432103979        11.465761286474931       -8.2974791846677380     
  -11.523571601633577        11.451059858951657       -8.2913954632739699     
  -11.513032424307999        11.436310671252768       -8.2852839454220586     
  -11.502498782323011        11.421512607821004       -8.2791437972202395     
  -11.491971557135624        11.406664603436608       -8.2729742271397537     
  -11.481451596498383        11.391765629644766       -8.2667744814928685     
  -11.470939661981120        11.376814665409478       -8.2605438308263306     
  -11.460436350322862        11.361810645838501       -8.2542815423148710     
  -11.449941985052789        11.346752388028692       -8.2479868353362384     
  -11.439456488543803        11.331638501752758       -8.2416588211879134     
  -11.428979259814415        11.316467305361863       -8.2352964360458021     
  -11.418509084491641        11.301236767614931       -8.2288983793608459     
  -11.408044082979170        11.285944479491549       -8.2224630629173703     
  -11.397581682139494        11.270587643538926       -8.2159885660927099     
  -11.387118592379398        11.255163065795719       -8.2094725894525595     
  -11.376650780194346        11.239667141407059       -8.2029124007275396     
  -11.366173432909529        11.224095832148230       -8.1963047708136827     
  -11.355680918459356        11.208444637136628       -8.1896458992209702     
  -11.345166745281301        11.192708560384030       -8.1829313302242479     
  -11.334623529546301        11.176882080597728       -8.1761558627336335     
  -11.324042979406181        11.160959130472174       -8.1693134589890875     
  -11.313415910614244        11.144933096196270       -8.1623971611058330     
  -11.302732312721831        11.128796852631668       -8.1553990306992308     
  -11.291981495338952        11.112542857264717       -8.1483101363189832     
  -11.281152060368902        11.096166146245125       -8.1411179413766241     
  -11.270232948451028        11.079659034312014       -8.1338119207896682     
  -11.259213885259118        11.063014493815627       -8.1263813490014698     
  -11.248086543671491        11.046227050903264       -8.1188162134721900     
  -11.236846335691419        11.029294196467172       -8.1111088198621264     
  -11.225495131652046        11.012218566980774       -8.1032565051128227     
  -11.214045319876167        10.995011256864103       -8.0952660959313416     
  -11.202525740220173        10.977696743378667       -8.0871610494350783     
  -11.190990075679389        10.960319980905668       -8.0789925441149304     
  -11.179524430662081        10.942954826792651       -8.0708552417556660     
  -11.168267975417121        10.925718558797357       -8.0629113687746088     
  -11.157422070531062        10.908782600393453       -8.0554169170782028     
  -11.147254195615133        10.892377934895613       -8.0487437868980845     
  -11.138078925654618        10.876781590396991       -8.0433758238894484     
  -11.130200929086060        10.862270011566984       -8.0398472349643768     
  -11.123823490481250        10.849039752311183       -8.0386075948777673     
  -11.118965561100385        10.837130561440111       -8.0398591575050080     
  -11.115449294365130        10.826406356930985       -8.0434723139644646     
  -11.112972259271467        10.816611994678309       -8.0490452578891620     
  -11.111209714432308        10.807462013827619       -8.0560556472833973     
  -11.109886405994747        10.798707120800012       -8.0640007325846899     
  -11.108801704475095        10.790160682119760       -8.0724722791843320     
  -11.107824052287151        10.781697015806600       -8.0811733247248299     
  -11.106874176110189        10.773238195562302       -8.0899043010958245     
  -11.105911893036323        10.764740689660343       -8.0985404389158724     
  -11.104912962629045        10.756179176835959       -8.1070141003074703     
  -11.103869051080681        10.747544095894451       -8.1152876333146455     
  -11.102779447649471        10.738833779551360       -8.1233461405434912     
  -11.101647547576883        10.730050949328147       -8.1311889566423776     
  -11.100478775599763        10.721200546613689       -8.1388239577746280     
  -11.099279392583574        10.712288428494494       -8.1462638384197170     
  -11.098055817218777        10.703320613911158       -8.1535237154708700     
  -11.096814244655221        10.694302872054903       -8.1606196136836306     
  -11.095560443865448        10.685240517418150       -8.1675675307202891     
  -11.094299667777127        10.676138325488278       -8.1743828809947043     
  -11.093036634179587        10.667000516922297       -8.1810801859293232     
  -11.091775547902794        10.657830779083143       -8.1876729240593793     
  -11.090520143681539        10.648632305884311       -8.1941734790231866     
  -11.089273738279580        10.639407845792006       -8.2005931496754112     
  -11.088039284460658        10.630159751781061       -8.2069421972949304     
  -11.086819422688571        10.620890029751028       -8.2132299134913200     
  -11.085616528405474        10.611600383596908       -8.2194646982107802     
  -11.084432753962806        10.602292256105326       -8.2256541410822610     
  -11.083270065163219        10.592966865403683       -8.2318051017570575     
  -11.082130272588513        10.583625237069089       -8.2379237867292510     
  -11.081015058134454        10.574268232175532       -8.2440158211962462     
  -11.079925997254648        10.564896571645090       -8.2500863152423154     
  -11.078863124837996        10.555508533354946       -8.2561432145749638     
  -11.077827705774078        10.546104349568980       -8.2621911448023972     
  -11.076820927484897        10.536684132088757       -8.2682344272197952     
  -11.075843907663748        10.527247880433240       -8.2742771291098656     
